season,week,contestant,method,judges_score,is_eliminated,mean_fan_vote,ci_lower,ci_upper,ci_width
11,1,Jennifer Grey,percentage,24.0,False,0.08271321316185264,0.00635003467091106,0.23977131372494243,0.23342127905403137
11,1,Rick Fox,percentage,22.0,False,0.07827357375832879,0.006663072353736814,0.21401231880235005,0.20734924644861324
11,1,Kurt Warner,percentage,19.0,False,0.08270189613718275,0.010613287511015826,0.2635971826530353,0.25298389514201947
11,1,Margaret Cho,percentage,15.0,False,0.20201868165577697,0.04271974940914609,0.4076119339267595,0.3648921845176134
11,1,Michael Bolton,percentage,16.0,False,0.0751764740789571,0.01102991324777257,0.18083800203199246,0.16980808878421988
11,1,Brandy,percentage,23.0,False,0.06855221687005841,0.0004528322378215266,0.19608056120181042,0.1956277289639889
11,1,The Situation,percentage,15.0,False,0.09366884958772541,0.013633471538837679,0.24228357300310377,0.2286501014642661
11,1,Audrina Patridge,percentage,19.0,False,0.06897947356884876,0.0056183488526825014,0.18870381854674156,0.18308546969405906
11,1,Bristol Palin,percentage,18.0,False,0.09874768934495884,0.010167578699496615,0.22436467767799298,0.21419709897849637
11,2,Florence Henderson,percentage,19.0,False,0.08413887489791515,0.0022989188240491176,0.24662730726796958,0.24432838844392046
11,2,Kyle Massey,percentage,22.0,False,0.109961614535088,0.00814105813078108,0.3390516362571935,0.3309105781264124
11,2,Jennifer Grey,percentage,24.0,False,0.07254156330719332,0.0006045574844238261,0.2025262263308699,0.20192166884644608
11,2,Rick Fox,percentage,21.0,False,0.09469295745186601,0.0018932003488870506,0.3292250696271654,0.32733186927827834
11,2,Kurt Warner,percentage,21.0,False,0.09556459528059726,0.004750381653276448,0.25229222176820887,0.2475418401149324
11,2,Margaret Cho,percentage,18.0,False,0.07879596303074243,0.009646788956156786,0.21015506770104037,0.20050827874488358
11,2,Michael Bolton,percentage,12.0,True,0.027451170970319405,-0.017873740468878827,0.08057479729454003,0.09844853776341886
11,2,Brandy,percentage,21.0,False,0.12883614709181873,0.013274601958756516,0.29779965971967054,0.284525057760914
11,2,The Situation,percentage,18.0,False,0.07610255227891075,0.008419197849654243,0.17175959369722427,0.16334039584757
11,2,Audrina Patridge,percentage,23.0,False,0.08918705798706514,0.007008845622775396,0.1909342450579628,0.1839253994351874
11,2,Bristol Palin,percentage,22.0,False,0.1427275031684839,0.0032517834010216563,0.44777631071550217,0.4445245273144805
11,3,Florence Henderson,percentage,20.0,False,0.13852893751019799,0.016728063527462367,0.2858036375066437,0.26907557397918136
11,3,Kyle Massey,percentage,23.0,False,0.0723265274192596,0.006876157133017084,0.1653516437289503,0.15847548659593322
11,3,Jennifer Grey,percentage,24.0,False,0.12592572793918375,0.013511924539227107,0.40567078816001706,0.39215886362078994
11,3,Rick Fox,percentage,24.0,False,0.09950110330193038,0.011681336349120434,0.24284305327413291,0.23116171692501247
11,3,Kurt Warner,percentage,23.0,False,0.10477474291085002,0.008689739096005431,0.27086698379033397,0.2621772446943285
11,3,Margaret Cho,percentage,18.0,True,0.021983465212681172,-0.012116316786812034,0.05665032712827886,0.0687666439150909
11,3,Brandy,percentage,24.0,False,0.0937912845399508,0.013221093757789518,0.23605610410459923,0.22283501034680972
11,3,The Situation,percentage,20.0,False,0.11371749891834965,0.01669700728720643,0.29726525621399774,0.28056824892679133
11,3,Audrina Patridge,percentage,26.0,False,0.1062515638356986,0.010518741423132846,0.30419054538349133,0.29367180396035847
11,3,Bristol Palin,percentage,19.0,False,0.12319914841190002,0.0093293646049835,0.29534791535187677,0.28601855074689325
11,4,Florence Henderson,percentage,17.5,False,0.10683366100048125,0.013726845415762273,0.29300910475202047,0.27928225933625817
11,4,Kyle Massey,percentage,20.0,False,0.24928030819828942,0.02057029967893872,0.43780715387844243,0.41723685419950374
11,4,Jennifer Grey,percentage,28.0,False,0.06964780666419843,0.001580597792464529,0.1946001447738424,0.19301954698137788
11,4,Rick Fox,percentage,19.5,False,0.1783985757002799,0.02551240970696234,0.5261577707448284,0.500645361037866
11,4,Kurt Warner,percentage,17.0,False,0.12839986883519555,0.02029745460838657,0.28781117965606706,0.2675137250476805
11,4,Brandy,percentage,24.0,False,0.07352638555067129,0.0022207063758656817,0.18947517730893912,0.18725447093307343
11,4,The Situation,percentage,14.0,True,0.03013349873104558,-0.0005064807748755493,0.07378461079719618,0.07429109157207173
11,4,Audrina Patridge,percentage,23.0,False,0.08567854250723161,0.010198562290277588,0.18959082827777152,0.17939226598749392
11,4,Bristol Palin,percentage,16.0,False,0.07810135281260686,0.010127038453345867,0.18779815553798945,0.1776711170846436
11,5,Florence Henderson,percentage,21.0,True,0.030493047941620492,-0.0019478233690493132,0.0768745228135547,0.078822346182604
11,5,Kyle Massey,percentage,20.0,False,0.1724118507134725,0.026782007174291488,0.37651193371030933,0.34972992653601787
11,5,Jennifer Grey,percentage,25.0,False,0.11587042064012631,0.022836770238924404,0.27108530390168517,0.24824853366276076
11,5,Rick Fox,percentage,24.0,False,0.1146881077387974,0.002639442926015912,0.28458725865691764,0.2819478157309017
11,5,Kurt Warner,percentage,24.0,False,0.10423339009991506,0.022428788199939043,0.28076281954696625,0.2583340313470272
11,5,Brandy,percentage,27.0,False,0.17672327981126737,0.018017881360829022,0.4043871197562969,0.38636923839546783
11,5,Audrina Patridge,percentage,23.0,False,0.1368913750428661,0.02769431743386997,0.2912509850434031,0.2635566676095331
11,5,Bristol Palin,percentage,18.0,False,0.14868852801193436,0.0380024803112366,0.3265803655571986,0.288577885245962
11,6,Kyle Massey,percentage,29.9999,False,0.1855197505737373,0.0414341472388691,0.3574467736536307,0.3160126264147616
11,6,Jennifer Grey,percentage,29.0,False,0.17766019300487554,0.06216397750519142,0.4621581284141082,0.39999415090891677
11,6,Rick Fox,percentage,30.0,False,0.13852086860356994,0.04373151735589147,0.3159689001531331,0.27223738279724163
11,6,Kurt Warner,percentage,21.9999,False,0.16963124605851926,0.0811586372764959,0.3592839435924917,0.2781253063159958
11,6,Brandy,percentage,35.9999,False,0.13846039965563708,0.023586568784666508,0.3221175877464184,0.2985310189617519
11,6,Audrina Patridge,percentage,31.9998,True,0.033071110652114516,0.000549609985824713,0.0886071711338052,0.0880575611479805
11,6,Bristol Palin,percentage,27.9998,False,0.15713643145154566,0.045762105363980676,0.34591413529110987,0.3001520299271292
11,7,Kyle Massey,percentage,33.5,False,0.3197984698639895,0.054274652327765904,0.6809610715990688,0.6266864192713029
11,7,Jennifer Grey,percentage,36.5,False,0.1674707540973988,0.05409846910603129,0.31160892544696867,0.2575104563409374
11,7,Rick Fox,percentage,34.5,True,0.03614989577043427,0.0004604169694817994,0.09564708096504781,0.09518666399556601
11,7,Kurt Warner,percentage,35.0,False,0.16008247603700132,0.03496786523384106,0.35676307525834267,0.3217952100245016
11,7,Brandy,percentage,36.5,False,0.15898294449329062,0.03505686389078943,0.3202813300594445,0.28522446616865504
11,7,Bristol Palin,percentage,32.5,False,0.15751545973788597,0.035828428388545455,0.47815094650983875,0.4423225181212933
11,8,Kyle Massey,percentage,28.0,False,0.32579976193638427,0.058983708197007115,0.7480123756432485,0.6890286674462414
11,8,Jennifer Grey,percentage,28.5,False,0.2103920845433374,0.02931336232456412,0.6036917472048337,0.5743783848802695
11,8,Kurt Warner,percentage,24.0,True,0.06438660161124082,0.00242066460590374,0.14853401094635377,0.14611334634045003
11,8,Brandy,percentage,28.5,False,0.19698675909917462,0.02760014470827726,0.41338163444519943,0.38578148973692217
11,8,Bristol Palin,percentage,23.5,False,0.2024347928098626,0.050005092883459584,0.46279101120351385,0.4127859183200543
11,9,Kyle Massey,percentage,29.0,False,0.3130286999751221,0.03662091112699886,0.8156219175822076,0.7790010064552088
11,9,Jennifer Grey,percentage,30.0,False,0.19468085276960628,0.029562148560231215,0.4580667029861881,0.4285045544259569
11,9,Brandy,percentage,28.5,True,0.056654984544852224,0.0016423081762805217,0.13933139435559797,0.13768908617931744
11,9,Bristol Palin,percentage,26.5,False,0.4356354627104197,0.08519810777274431,0.8621137390359292,0.776915631263185
11,10,Kyle Massey,percentage,27.3332,False,0.2702177301058482,0.050431543298603616,0.44191805000095524,0.39148650670235163
11,10,Jennifer Grey,percentage,30.0,False,0.586109855072761,0.3514630016769191,0.9206049771363041,0.5691419754593849
11,10,Bristol Palin,percentage,25.666600000000003,False,0.14367241482139176,0.014301198513373399,0.30816570413052535,0.29386450561715194
12,2,Ralph Macchio,percentage,21.0,False,0.10247680355543909,0.012273863914708763,0.27089698164006987,0.2586231177253611
12,2,Chelsea Kane,percentage,18.0,False,0.11498518395593356,0.012141313686281179,0.2444016016160618,0.23226028792978062
12,2,Kirstie Alley,percentage,20.0,False,0.09854558058897978,0.018080370070459026,0.23616048145765764,0.21808011138719863
12,2,Hines Ward,percentage,23.0,False,0.07925274865585782,0.0015991019355805266,0.21638648938451016,0.21478738744892964
12,2,Sugar Ray Leonard,percentage,17.0,False,0.09046105804853614,0.020548721608201915,0.19841174679332138,0.17786302518511946
12,2,Chris Jericho,percentage,23.0,False,0.08197339267427703,0.0052051107358456195,0.21654204324691068,0.21133693251106506
12,2,Petra Nemcova,percentage,18.0,False,0.1058712306862224,0.009702211416681386,0.2945418720794997,0.28483966066281835
12,2,Mike Catherwood,percentage,17.0,True,0.016184991443382507,-0.03445774440290334,0.044704631088672925,0.07916237549157626
12,2,Romeo,percentage,23.0,False,0.08228689508791982,0.006018071726479814,0.254862284459386,0.24884421273290622
12,2,Wendy Williams,percentage,17.0,False,0.1334504387573309,0.023879183202748986,0.29103635299514385,0.26715716979239484
12,2,Kendra Wilkinson,percentage,19.0,False,0.09451167654612062,0.01684364581889863,0.1869531119171335,0.17010946609823488
12,3,Ralph Macchio,percentage,21.0,False,0.11536224466383242,0.012787717563303998,0.24817578973321874,0.23538807216991475
12,3,Chelsea Kane,percentage,23.0,False,0.11357636730148016,0.007419247120463055,0.27540980627181844,0.2679905591513554
12,3,Kirstie Alley,percentage,21.0,False,0.09314863103089377,0.009787727339585103,0.21305895451986784,0.20327122718028273
12,3,Hines Ward,percentage,25.0,False,0.11264318815080432,0.005070176572172402,0.3095363459005881,0.3044661693284157
12,3,Sugar Ray Leonard,percentage,20.0,False,0.10130130291749045,0.015291358505361834,0.22843134393271916,0.21313998542735732
12,3,Chris Jericho,percentage,21.0,False,0.08493943654548534,0.01657692017823763,0.18245492565659444,0.1658780054783568
12,3,Petra Nemcova,percentage,25.0,False,0.13276490498425167,0.008743992828258999,0.31321063850578523,0.30446664567752624
12,3,Romeo,percentage,20.0,False,0.13068936914752508,0.010017761891952295,0.42834714395419393,0.41832938206224163
12,3,Wendy Williams,percentage,15.0,True,0.02735738193542898,-0.019443425032573174,0.07096413863201113,0.0904075636645843
12,3,Kendra Wilkinson,percentage,23.0,False,0.08821717332281005,0.009389110511026665,0.2530219280738827,0.243632817562856
12,4,Ralph Macchio,percentage,25.0,False,0.10160034340250373,0.015053099809794307,0.2800801576815824,0.2650270578717881
12,4,Chelsea Kane,percentage,26.0,False,0.0820070782642098,0.009266421823697295,0.2599952313411693,0.250728809517472
12,4,Kirstie Alley,percentage,22.0,False,0.08581480128149942,0.006713865661743945,0.22077512807873617,0.21406126241699222
12,4,Hines Ward,percentage,25.0,False,0.11517130887867497,0.011177196196417527,0.3456476133361513,0.33447041713973374
12,4,Sugar Ray Leonard,percentage,21.0,True,0.017533126040207125,-0.02971428578579039,0.05462300296596054,0.08433728875175092
12,4,Chris Jericho,percentage,23.0,False,0.09537270650253403,0.01222373623118668,0.34708564281813487,0.3348619065869482
12,4,Petra Nemcova,percentage,23.0,False,0.12436534705356672,0.01983372081389851,0.2827766119146039,0.2629428911007054
12,4,Romeo,percentage,23.0,False,0.23838773554378628,0.021014958856283662,0.4936319617783927,0.472617002922109
12,4,Kendra Wilkinson,percentage,18.0,False,0.13974755303301878,0.026297894114854364,0.35155997084279517,0.32526207672794083
12,5,Ralph Macchio,percentage,22.0,False,0.16761488134758445,0.034678681172037415,0.5240896932969494,0.489411012124912
12,5,Chelsea Kane,percentage,26.0,False,0.09032603946657518,0.0032546605362537974,0.2062924749372444,0.2030378144009906
12,5,Kirstie Alley,percentage,23.0,False,0.13028067547908717,0.0192111390241838,0.32419150533668406,0.30498036631250025
12,5,Hines Ward,percentage,27.0,False,0.21619497855217082,0.01821844480877749,0.4740757548397961,0.4558573100310186
12,5,Chris Jericho,percentage,26.0,False,0.16877541640413954,0.027606619299115596,0.44788098315059166,0.42027436385147604
12,5,Petra Nemcova,percentage,22.0,True,0.02685944524465645,1.0778824659080088e-06,0.07289296035718754,0.07289188247472163
12,5,Romeo,percentage,26.0,False,0.08919917547999637,0.012928132468006313,0.19712787310317603,0.18419974063516972
12,5,Kendra Wilkinson,percentage,22.0,False,0.11074938802579024,0.026170208944082535,0.2797783828497641,0.2536081739056816
12,6,Ralph Macchio,percentage,24.0,False,0.13390884011106916,0.032076406609350176,0.3413574023443586,0.3092809957350084
12,6,Chelsea Kane,percentage,28.0,False,0.15965644454219072,0.022889667849497343,0.345931683811939,0.32304201596244164
12,6,Kirstie Alley,percentage,26.0,False,0.12779672355086738,0.01790422007430785,0.31716040945845847,0.2992561893841506
12,6,Hines Ward,percentage,27.0,False,0.2709285002906884,0.04311964381266796,0.5166563421644669,0.4735366983517989
12,6,Chris Jericho,percentage,22.0,True,0.042599089865976776,0.0019909529396457057,0.0972294232202178,0.09523847028057209
12,6,Romeo,percentage,28.0,False,0.12551669373854413,0.02843887105986565,0.2548167529772093,0.22637788191734365
12,6,Kendra Wilkinson,percentage,25.0,False,0.1395937079006656,0.028424908220827643,0.4297875206439879,0.40136261242316024
12,7,Ralph Macchio,percentage,33.0,False,0.1853697913840684,0.03746736555021643,0.49042297579369054,0.4529556102434741
12,7,Chelsea Kane,percentage,32.0,False,0.1606963038510007,0.022526324218667553,0.3957165854886799,0.3731902612700123
12,7,Kirstie Alley,percentage,30.0,False,0.21000161310120236,0.05363174789505468,0.48005114930623016,0.4264194014111755
12,7,Hines Ward,percentage,33.0,False,0.18213411481049135,0.038447297453692436,0.4416119884887376,0.40316469103504515
12,7,Romeo,percentage,30.0,False,0.21955995423797395,0.04756839546031581,0.5122079380047407,0.4646395425444249
12,7,Kendra Wilkinson,percentage,30.5,True,0.04223822261526366,0.0001742464122569364,0.10212164986714073,0.10194740345488379
12,8,Ralph Macchio,percentage,23.0,False,0.30217670356640847,0.07078200610815383,0.6465950852849786,0.5758130791768248
12,8,Chelsea Kane,percentage,27.5,False,0.18006167654170604,0.028696947334773387,0.3534677052254577,0.32477075789068427
12,8,Kirstie Alley,percentage,26.5,False,0.1723442325477225,0.03956956812530254,0.3655784109745689,0.32600884284926634
12,8,Hines Ward,percentage,27.0,False,0.2959063514008825,0.06010311924839568,0.6284776250046765,0.5683745057562808
12,8,Romeo,percentage,26.0,True,0.04951103594328228,0.001268384982612349,0.12465973294934272,0.12339134796673037
12,9,Ralph Macchio,percentage,24.0,True,0.08453818643604713,0.008571636647852876,0.18383732932243013,0.17526569267457726
12,9,Chelsea Kane,percentage,36.5,False,0.24980561134487195,0.03234879275355426,0.5445308524112963,0.512182059657742
12,9,Kirstie Alley,percentage,27.0,False,0.2798528290839539,0.052913513292607295,0.5858298381665201,0.5329163248739128
12,9,Hines Ward,percentage,30.0,False,0.38580337313512725,0.06909810577368489,0.7835770608120106,0.7144789550383257
12,10,Chelsea Kane,percentage,29.666600000000003,False,0.13076066530329233,0.010678603192575102,0.26329583026409936,0.2526172270715243
12,10,Kirstie Alley,percentage,27.9999,False,0.32122252220179937,0.17875022984415265,0.470809652339988,0.2920594224958354
12,10,Hines Ward,percentage,29.666600000000003,False,0.5480168124949083,0.3897477455032461,0.7177136030484447,0.3279658575451986
13,1,Elisabetta Canalis,percentage,15.0,False,0.06864089615195328,0.009590280897505354,0.19376792235602378,0.18417764145851842
